Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1971,1971,hg/ha,5137,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1972,1972,hg/ha,5259,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1973,1973,hg/ha,6015,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1974,1974,hg/ha,5842,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1975,1975,hg/ha,5906,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1976,1976,hg/ha,6154,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1977,1977,hg/ha,6159,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1978,1978,hg/ha,6207,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1979,1979,hg/ha,6250,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1980,1980,hg/ha,6364,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1981,1981,hg/ha,6452,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1982,1982,hg/ha,6603,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1983,1983,hg/ha,6021,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1984,1984,hg/ha,5381,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1985,1985,hg/ha,6944,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1986,1986,hg/ha,7242,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1987,1987,hg/ha,5992,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1988,1988,hg/ha,6208,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1989,1989,hg/ha,7370,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1990,1990,hg/ha,7504,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1991,1991,hg/ha,8000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1992,1992,hg/ha,8182,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1993,1993,hg/ha,8333,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1994,1994,hg/ha,8462,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1995,1995,hg/ha,8571,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1996,1996,hg/ha,8667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1997,1997,hg/ha,8750,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1998,1998,hg/ha,8824,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",1999,1999,hg/ha,8583,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2000,2000,hg/ha,8541,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2001,2001,hg/ha,8378,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2002,2002,hg/ha,8779,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2003,2003,hg/ha,8814,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2004,2004,hg/ha,8848,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2005,2005,hg/ha,11375,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2006,2006,hg/ha,11655,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2007,2007,hg/ha,13000,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2008,2008,hg/ha,13000,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2009,2009,hg/ha,13421,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2010,2010,hg/ha,12374,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2011,2011,hg/ha,10200,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2012,2012,hg/ha,15822,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2013,2013,hg/ha,13421,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2014,2014,hg/ha,12687,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2015,2015,hg/ha,12641,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2016,2016,hg/ha,13021,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2017,2017,hg/ha,12788,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2018,2018,hg/ha,12820,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2019,2019,hg/ha,12878,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2020,2020,hg/ha,12829,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1701,"Beans, dry",2021,2021,hg/ha,12843,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",1999,1999,hg/ha,12226,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2000,2000,hg/ha,12342,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2001,2001,hg/ha,12459,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2002,2002,hg/ha,12576,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2003,2003,hg/ha,12693,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2004,2004,hg/ha,12824,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2005,2005,hg/ha,12970,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2006,2006,hg/ha,13116,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2007,2007,hg/ha,13262,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2008,2008,hg/ha,13352,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2009,2009,hg/ha,13304,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2010,2010,hg/ha,13478,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2011,2011,hg/ha,13940,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2012,2012,hg/ha,14545,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2013,2013,hg/ha,14074,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2014,2014,hg/ha,14032,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2015,2015,hg/ha,14228,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2016,2016,hg/ha,14313,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2017,2017,hg/ha,13683,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2018,2018,hg/ha,13654,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2019,2019,hg/ha,13880,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2020,2020,hg/ha,13738,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1702,"Broad beans and horse beans, dry",2021,2021,hg/ha,13757,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1980,1980,hg/ha,125000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1981,1981,hg/ha,120000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1982,1982,hg/ha,120690,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1983,1983,hg/ha,123077,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1984,1984,hg/ha,117647,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1985,1985,hg/ha,120000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1986,1986,hg/ha,127273,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1987,1987,hg/ha,123077,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1988,1988,hg/ha,120000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1989,1989,hg/ha,125000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1990,1990,hg/ha,122222,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1991,1991,hg/ha,120000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1992,1992,hg/ha,123810,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1993,1993,hg/ha,121739,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1994,1994,hg/ha,120000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1995,1995,hg/ha,123077,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1996,1996,hg/ha,122222,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1997,1997,hg/ha,125594,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1998,1998,hg/ha,128571,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,1999,1999,hg/ha,125588,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2000,2000,hg/ha,125713,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2001,2001,hg/ha,124871,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2002,2002,hg/ha,123428,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2003,2003,hg/ha,122581,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2004,2004,hg/ha,124227,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2005,2005,hg/ha,134786,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2006,2006,hg/ha,143874,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2007,2007,hg/ha,154410,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2008,2008,hg/ha,165983,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2009,2009,hg/ha,178286,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2010,2010,hg/ha,189655,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2011,2011,hg/ha,204159,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2012,2012,hg/ha,218868,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2013,2013,hg/ha,230681,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2014,2014,hg/ha,242750,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2015,2015,hg/ha,255244,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2016,2016,hg/ha,245253,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2017,2017,hg/ha,248977,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2018,2018,hg/ha,249832,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2019,2019,hg/ha,248018,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2020,2020,hg/ha,248943,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1212,Cabbages,2021,2021,hg/ha,248931,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1990,1990,hg/ha,71429,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1991,1991,hg/ha,70000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1992,1992,hg/ha,71429,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1993,1993,hg/ha,70588,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1994,1994,hg/ha,71429,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1995,1995,hg/ha,72000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1996,1996,hg/ha,74074,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1997,1997,hg/ha,75758,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1998,1998,hg/ha,75000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,1999,1999,hg/ha,78300,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2000,2000,hg/ha,79012,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2001,2001,hg/ha,79126,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2002,2002,hg/ha,78340,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2003,2003,hg/ha,79085,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2004,2004,hg/ha,78276,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2005,2005,hg/ha,79120,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2006,2006,hg/ha,97674,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2007,2007,hg/ha,98780,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2008,2008,hg/ha,86458,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2009,2009,hg/ha,86598,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2010,2010,hg/ha,89123,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2011,2011,hg/ha,91675,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2012,2012,hg/ha,92534,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2013,2013,hg/ha,93515,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2014,2014,hg/ha,94474,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2015,2015,hg/ha,95739,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2016,2016,hg/ha,96765,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2017,2017,hg/ha,97559,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2018,2018,hg/ha,98241,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2019,2019,hg/ha,94959,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2020,2020,hg/ha,94827,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1229,Cantaloupes and other melons,2021,2021,hg/ha,94671,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1961,1961,hg/ha,53211,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1962,1962,hg/ha,53097,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1963,1963,hg/ha,52991,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1964,1964,hg/ha,53018,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1965,1965,hg/ha,54000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1966,1966,hg/ha,53982,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1520.01,"Cassava, fresh",1967,1967,hg/ha,54032,I,Imputed value
